nodeId	time	failures	numContainers	concurrency	cache	newratio	appId	sigma	U	minit	mtask	mcache	mheap	perf	perfsigma
116	16	0	2	4	0.4	1	320	0	4.93E-01	1.22E+08	7.14E+07	0.8	2308964352	0.0625	0
117	18	0	2	4	0.4	3	321	0	1.35E-01	1.22E+08	7.14E+07	0.8	2308964352	0.05555555556	0
118	18	0	2	4	0.4	5	322	0	1.55E-02	1.22E+08	7.14E+07	0.8	2308964352	0.05555555556	0
119	16	0	2	4	0.4	7	323	0	-4.42E-02	1.22E+08	7.14E+07	0.8	2308964352	0.0625	0
120	20	0	2	4	0.6	1	324	0	3.18E-01	1.22E+08	7.14E+07	0.8	2308964352	0.05	0
121	18	0	2	4	0.6	3	325	0	-5.26E-02	1.22E+08	7.14E+07	0.8	2308964352	0.05555555556	0
122	18	0	2	4	0.6	5	326	0	-1.76E-01	1.22E+08	7.14E+07	0.8	2308964352	0.05555555556	0
123	18	0	2	4	0.6	7	327	0	-2.38E-01	1.22E+08	7.14E+07	0.8	2308964352	0.05555555556	0
124	27	1	2	4	0.8	1	328	1.6875	1.40E-01	1.22E+08	7.14E+07	0.8	2308964352	0.03703703704	0.002178649237
125	28	0	2	4	0.8	3	329	0	-2.40E-01	1.22E+08	7.14E+07	0.8	2308964352	0.03571428571	0
126	19	0	2	4	0.8	5	330	0	-3.68E-01	1.22E+08	7.14E+07	0.8	2308964352	0.05263157895	0
127	22	0	2	4	0.8	7	331	0	-4.32E-01	1.22E+08	7.14E+07	0.8	2308964352	0.04545454545	0
128	12	0	3	1	0.2	1	332	0	3.01E-01	1.22E+08	7.14E+07	0.8	1539309568	0.08333333333	0
129	15	0	3	1	0.2	3	333	0	2.72E-01	1.22E+08	7.14E+07	0.8	1539309568	0.06666666667	0
130	16	0	3	1	0.2	5	334	0	1.56E-01	1.22E+08	7.14E+07	0.8	1539309568	0.0625	0
131	16	0	3	1	0.2	7	335	0	9.87E-02	1.22E+08	7.14E+07	0.8	1539309568	0.0625	0
132	15	0	3	1	0.4	1	336	0	4.42E-01	1.22E+08	7.14E+07	0.8	1539309568	0.06666666667	0
133	18	0	3	1	0.4	3	337	0	8.41E-02	1.22E+08	7.14E+07	0.8	1539309568	0.05555555556	0
134	19	0	3	1	0.4	5	338	0	-3.53E-02	1.22E+08	7.14E+07	0.8	1539309568	0.05263157895	0
135	18	0	3	1	0.4	7	339	0	-9.51E-02	1.22E+08	7.14E+07	0.8	1539309568	0.05555555556	0
136	32	0	3	1	0.6	1	340	0	2.67E-01	1.22E+08	7.14E+07	0.8	1539309568	0.03125	0
137	18	0	3	1	0.6	3	341	0	-1.03E-01	1.22E+08	7.14E+07	0.8	1539309568	0.05555555556	0
138	18	0	3	1	0.6	5	342	0	-2.27E-01	1.22E+08	7.14E+07	0.8	1539309568	0.05555555556	0
139	20	0	3	1	0.6	7	343	0	-2.89E-01	1.22E+08	7.14E+07	0.8	1539309568	0.05	0
140	80	0	3	1	0.8	1	344	0	9.24E-02	1.22E+08	7.14E+07	0.8	1539309568	0.0125	0
141	34	1	3	1	0.8	3	345	1.416666667	-2.91E-01	1.22E+08	7.14E+07	0.8	1539309568	0.02941176471	0.001176470588
142	33	0	3	1	0.8	5	346	0	-4.19E-01	1.22E+08	7.14E+07	0.8	1539309568	0.0303030303	0
143	22	0	3	1	0.8	7	347	0	-4.83E-01	1.22E+08	7.14E+07	0.8	1539309568	0.04545454545	0
144	12	0	3	2	0.2	1	364	0	3.47E-01	1.22E+08	7.14E+07	0.8	1539309568	0.08333333333	0
145	13	0	3	2	0.2	3	365	0	3.18E-01	1.22E+08	7.14E+07	0.8	1539309568	0.07692307692	0
146	14	0	3	2	0.2	5	366	0	2.03E-01	1.22E+08	7.14E+07	0.8	1539309568	0.07142857143	0
147	15	0	3	2	0.2	7	367	0	1.45E-01	1.22E+08	7.14E+07	0.8	1539309568	0.06666666667	0
148	16	0	3	2	0.4	1	368	0	4.89E-01	1.22E+08	7.14E+07	0.8	1539309568	0.0625	0
149	18	0	3	2	0.4	3	369	0	1.30E-01	1.22E+08	7.14E+07	0.8	1539309568	0.05555555556	0
150	15	0	3	2	0.4	5	370	0	1.10E-02	1.22E+08	7.14E+07	0.8	1539309568	0.06666666667	0
151	16	0	3	2	0.4	7	371	0	-4.87E-02	1.22E+08	7.14E+07	0.8	1539309568	0.0625	0
152	27	0	3	2	0.6	1	372	0	3.14E-01	1.22E+08	7.14E+07	0.8	1539309568	0.03703703704	0
153	16	0	3	2	0.6	3	373	0	-5.70E-02	1.22E+08	7.14E+07	0.8	1539309568	0.0625	0
154	15	0	3	2	0.6	5	374	0	-1.81E-01	1.22E+08	7.14E+07	0.8	1539309568	0.06666666667	0
155	16	0	3	2	0.6	7	375	0	-2.42E-01	1.22E+08	7.14E+07	0.8	1539309568	0.0625	0
156	36	5	3	2	0.8	1	376	7.5	1.39E-01	1.22E+08	7.14E+07	0.8	1539309568	0.02777777778	0.004789272031
157	26	3	3	2	0.8	3	377	3.25	-2.45E-01	1.22E+08	7.14E+07	0.8	1539309568	0.03846153846	0.004273504274
158	21	0	3	2	0.8	5	378	0	-3.72E-01	1.22E+08	7.14E+07	0.8	1539309568	0.04761904762	0
159	18	0	3	2	0.8	7	379	0	-4.36E-01	1.22E+08	7.14E+07	0.8	1539309568	0.05555555556	0
160	12	0	4	1	0.2	1	396	0	3.43E-01	1.22E+08	7.14E+07	0.8	1154482176	0.08333333333	0
161	13	0	4	1	0.2	3	397	0	3.14E-01	1.22E+08	7.14E+07	0.8	1154482176	0.07692307692	0
162	14	0	4	1	0.2	5	398	0	1.98E-01	1.22E+08	7.14E+07	0.8	1154482176	0.07142857143	0
163	18	0	4	1	0.2	7	399	0	1.41E-01	1.22E+08	7.14E+07	0.8	1154482176	0.05555555556	0
164	13	0	4	1	0.4	1	400	0	4.84E-01	1.22E+08	7.14E+07	0.8	1154482176	0.07692307692	0
165	14	0	4	1	0.4	3	401	0	1.26E-01	1.22E+08	7.14E+07	0.8	1154482176	0.07142857143	0
166	16	0	4	1	0.4	5	402	0	6.57E-03	1.22E+08	7.14E+07	0.8	1154482176	0.0625	0
167	18	0	4	1	0.4	7	403	0	-5.31E-02	1.22E+08	7.14E+07	0.8	1154482176	0.05555555556	0
168	30	2	4	1	0.6	1	404	1.875	3.09E-01	1.22E+08	7.14E+07	0.8	1154482176	0.03333333333	0.001960784314
169	16	0	4	1	0.6	3	405	0	-6.15E-02	1.22E+08	7.14E+07	0.8	1154482176	0.0625	0
170	18	0	4	1	0.6	5	406	0	-1.85E-01	1.22E+08	7.14E+07	0.8	1154482176	0.05555555556	0
171	17	0	4	1	0.6	7	407	0	-2.47E-01	1.22E+08	7.14E+07	0.8	1154482176	0.05882352941	0
172	31	4	4	1	0.8	1	408	3.875	1.34E-01	1.22E+08	7.14E+07	0.8	1154482176	0.03225806452	0.003584229391
173	25	2	4	1	0.8	3	409	1.5625	-2.49E-01	1.22E+08	7.14E+07	0.8	1154482176	0.04	0.002352941176
174	16	0	4	1	0.8	5	410	0	-3.77E-01	1.22E+08	7.14E+07	0.8	1154482176	0.0625	0
175	17	0	4	1	0.8	7	411	0	-4.41E-01	1.22E+08	7.14E+07	0.8	1154482176	0.05882352941	0
176	12	0	4	2	0.2	1	412	0	4.05E-01	1.22E+08	7.14E+07	0.8	1154482176	0.08333333333	0
177	13	0	4	2	0.2	3	413	0	3.75E-01	1.22E+08	7.14E+07	0.8	1154482176	0.07692307692	0
178	13	0	4	2	0.2	5	414	0	2.60E-01	1.22E+08	7.14E+07	0.8	1154482176	0.07692307692	0
179	14	0	4	2	0.2	7	415	0	2.02E-01	1.22E+08	7.14E+07	0.8	1154482176	0.07142857143	0
180	13	0	4	2	0.4	1	416	0	5.46E-01	1.22E+08	7.14E+07	0.8	1154482176	0.07692307692	0
181	16	0	4	2	0.4	3	417	0	1.88E-01	1.22E+08	7.14E+07	0.8	1154482176	0.0625	0
182	15	0	4	2	0.4	5	418	0	6.84E-02	1.22E+08	7.14E+07	0.8	1154482176	0.06666666667	0
183	17	0	4	2	0.4	7	419	0	8.69E-03	1.22E+08	7.14E+07	0.8	1154482176	0.05882352941	0
184	17	0	4	2	0.6	1	420	0	3.71E-01	1.22E+08	7.14E+07	0.8	1154482176	0.05882352941	0
185	14	0	4	2	0.6	3	421	0	3.59E-04	1.22E+08	7.14E+07	0.8	1154482176	0.07142857143	0
186	16	0	4	2	0.6	5	422	0	-1.23E-01	1.22E+08	7.14E+07	0.8	1154482176	0.0625	0
187	16	0	4	2	0.6	7	423	0	-1.85E-01	1.22E+08	7.14E+07	0.8	1154482176	0.0625	0
188	27	0	4	2	0.8	1	424	0	8.71E-02	1.22E+08	7.14E+07	0.8	1154482176	0.03703703704	0
189	21	0	4	2	0.8	3	425	0	-2.71E-01	1.22E+08	7.14E+07	0.8	1154482176	0.04761904762	0
190	18	0	4	2	0.8	5	426	0	-3.91E-01	1.22E+08	7.14E+07	0.8	1154482176	0.05555555556	0
191	17	0	4	2	0.8	7	427	0	-4.50E-01	1.22E+08	7.14E+07	0.8	1154482176	0.05882352941	0
