nodeId	time	failures	numContainers	concurrency	cache	newratio	appId	sigma	U	minit	mtask	mcache	mheap	perf	perfsigma
114	100	38	2	4	0.2	5	964	237.5	3.13E-02	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.007037037037
115	100	27	2	4	0.2	7	965	168.75	5.00E-02	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006279069767
116	100	35	2	4	0.4	1	966	218.75	-2.94E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006862745098
117	100	19	2	4	0.4	3	967	118.75	-1.94E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.005428571429
118	100	31	2	4	0.4	5	968	193.75	-1.60E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006595744681
119	100	25	2	4	0.4	7	969	156.25	-1.44E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006097560976
120	100	26	2	4	0.6	1	970	162.5	-6.38E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.00619047619
121	100	22	2	4	0.6	3	971	137.5	-3.81E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.005789473684
122	100	31	2	4	0.6	5	972	193.75	-3.52E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006595744681
123	100	24	2	4	0.6	7	973	150	-3.37E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006
124	100	33	2	4	0.8	1	974	206.25	-1.16E+00	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006734693878
125	100	36	2	4	0.8	3	975	225	-6.88E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006923076923
126	100	31	2	4	0.8	5	976	193.75	-5.44E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006595744681
127	100	28	2	4	0.8	7	977	175	-5.31E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006363636364
128	100	14	3	1	0.2	1	978	58.33333333	8.73E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.003684210526
129	100	15	3	1	0.2	3	979	62.5	8.90E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.003846153846
130	100	12	3	1	0.2	5	980	50	8.94E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.003333333333
131	100	12	3	1	0.2	7	981	50	8.96E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.003333333333
132	100	14	3	1	0.4	1	982	58.33333333	6.98E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.003684210526
133	100	16	3	1	0.4	3	983	66.66666667	7.98E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.004
134	100	18	3	1	0.4	5	984	75	8.31E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.004285714286
135	100	20	3	1	0.4	7	985	83.33333333	8.48E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.004545454545
136	100	22	3	1	0.6	1	986	91.66666667	2.94E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.004782608696
137	100	24	3	1	0.6	3	987	100	6.10E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.005
138	100	26	3	1	0.6	5	988	108.3333333	6.39E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.0052
139	100	28	3	1	0.6	7	989	116.6666667	6.54E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.005384615385
140	100	30	3	1	0.8	1	990	125	-2.31E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.005555555556
141	100	32	3	1	0.8	3	991	133.3333333	2.44E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.005714285714
142	100	34	3	1	0.8	5	992	141.6666667	4.02E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.005862068966
143	100	36	3	1	0.8	7	993	150	4.60E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.006
144	100	38	3	2	0.2	1	994	158.3333333	2.60E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.006129032258
145	100	40	3	2	0.2	3	995	166.6666667	3.72E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.00625
146	100	42	3	2	0.2	5	996	175	4.10E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.006363636364
147	100	44	3	2	0.2	7	997	183.3333333	4.29E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.006470588235
148	100	46	3	2	0.4	1	998	191.6666667	8.49E-02	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.006571428571
149	100	48	3	2	0.4	3	999	200	1.85E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.006666666667
150	100	50	3	2	0.4	5	1000	208.3333333	2.18E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.006756756757
151	100	52	3	2	0.4	7	1001	216.6666667	2.35E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.006842105263
152	100	54	3	2	0.6	1	1002	225	-3.19E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.006923076923
153	100	56	3	2	0.6	3	1003	233.3333333	-2.57E-03	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.007
154	100	58	3	2	0.6	5	1004	241.6666667	2.66E-02	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.007073170732
155	100	60	3	2	0.6	7	1005	250	4.12E-02	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.007142857143
156	100	62	3	2	0.8	1	1006	258.3333333	-8.44E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.007209302326
157	100	64	3	2	0.8	3	1007	266.6666667	-3.69E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.007272727273
158	100	66	3	2	0.8	5	1008	275	-2.11E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.007333333333
159	100	68	3	2	0.8	7	1009	283.3333333	-1.53E-01	1.38E+08	9.43E+08	0.8	1539309568	0.01	0.007391304348
160	100	70	4	1	0.2	1	817	218.75	6.39E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.006862745098
161	100	72	4	1	0.2	3	818	225	7.51E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.006923076923
162	100	74	4	1	0.2	5	819	231.25	7.89E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.006981132075
163	100	76	4	1	0.2	7	820	237.5	8.07E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007037037037
164	100	78	4	1	0.4	1	821	243.75	4.64E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007090909091
165	100	80	4	1	0.4	3	822	250	5.64E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007142857143
166	100	82	4	1	0.4	5	823	256.25	5.97E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007192982456
167	100	84	4	1	0.4	7	824	262.5	6.14E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.00724137931
168	100	86	4	1	0.6	1	825	268.75	-2.91E-04	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007288135593
169	100	88	4	1	0.6	3	826	275	3.76E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007333333333
170	100	90	4	1	0.6	5	827	281.25	4.05E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.00737704918
171	100	92	4	1	0.6	7	828	287.5	4.20E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007419354839
172	100	94	4	1	0.8	1	829	293.75	-5.25E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.00746031746
173	100	96	4	1	0.8	3	830	300	-5.03E-02	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.0075
174	100	98	4	1	0.8	5	831	306.25	1.08E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007538461538
175	100	100	4	1	0.8	7	832	312.5	1.87E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007575757576
176	100	102	4	2	0.2	1	833	318.75	-1.78E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007611940299
177	100	104	4	2	0.2	3	834	325	-6.59E-02	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007647058824
178	100	106	4	2	0.2	5	835	331.25	-2.84E-02	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.00768115942
179	100	108	4	2	0.2	7	836	337.5	-9.68E-03	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007714285714
180	100	110	4	2	0.4	1	837	343.75	-3.53E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007746478873
181	100	112	4	2	0.4	3	838	350	-2.53E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007777777778
182	100	114	4	2	0.4	5	839	356.25	-2.20E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007808219178
183	100	116	4	2	0.4	7	840	362.5	-2.03E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007837837838
184	100	118	4	2	0.6	1	841	368.75	-8.17E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007866666667
185	100	120	4	2	0.6	3	842	375	-4.41E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007894736842
186	100	122	4	2	0.6	5	843	381.25	-4.12E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007922077922
187	100	124	4	2	0.6	7	844	387.5	-3.97E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007948717949
188	100	126	4	2	0.8	1	845	393.75	-1.34E+00	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.007974683544
189	100	128	4	2	0.8	3	846	400	-8.67E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.008
190	100	130	4	2	0.8	5	847	406.25	-7.09E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.008024691358
191	100	132	4	2	0.8	7	848	412.5	-6.30E-01	1.38E+08	9.43E+08	0.8	1154482176	0.01	0.008048780488
