nodeId	time	failures	numContainers	concurrency	cache	newratio	appId	sigma	U	minit	mtask	mcache	mheap	perf	perfsigma
168	1.6	0	4	1	0.6	1	793	0	2.15E-01	1.08E+08	2.27E+07	0.8	1154482176	0.625	0
169	1.7	0	4	1	0.6	3	794	0	-1.56E-01	1.08E+08	2.27E+07	0.8	1154482176	0.5882352941	0
170	1.7	0	4	1	0.6	5	795	0	-2.79E-01	1.08E+08	2.27E+07	0.8	1154482176	0.5882352941	0
171	1.8	0	4	1	0.6	7	796	0	-3.41E-01	1.08E+08	2.27E+07	0.8	1154482176	0.5555555556	0
172	1.7	0	4	1	0.8	1	797	0	4.02E-02	1.08E+08	2.27E+07	0.8	1154482176	0.5882352941	0
173	1.7	0	4	1	0.8	3	798	0	-3.43E-01	1.08E+08	2.27E+07	0.8	1154482176	0.5882352941	0
174	1.7	0	4	1	0.8	5	799	0	-4.71E-01	1.08E+08	2.27E+07	0.8	1154482176	0.5882352941	0
175	1.8	0	4	1	0.8	7	800	0	-5.35E-01	1.08E+08	2.27E+07	0.8	1154482176	0.5555555556	0
176	1.6	0	4	2	0.2	1	801	0	3.07E-01	1.08E+08	2.27E+07	0.8	1154482176	0.625	0
177	2.1	0	4	2	0.2	3	802	0	2.00E-01	1.08E+08	2.27E+07	0.8	1154482176	0.4761904762	0
178	1.6	0	4	2	0.2	5	803	0	8.45E-02	1.08E+08	2.27E+07	0.8	1154482176	0.625	0
179	1.7	0	4	2	0.2	7	804	0	2.68E-02	1.08E+08	2.27E+07	0.8	1154482176	0.5882352941	0
180	1.5	0	4	2	0.4	1	805	0	3.71E-01	1.08E+08	2.27E+07	0.8	1154482176	0.6666666667	0
181	1.6	0	4	2	0.4	3	806	0	1.23E-02	1.08E+08	2.27E+07	0.8	1154482176	0.625	0
182	1.7	0	4	2	0.4	5	807	0	-1.07E-01	1.08E+08	2.27E+07	0.8	1154482176	0.5882352941	0
183	1.6	0	4	2	0.4	7	808	0	-1.67E-01	1.08E+08	2.27E+07	0.8	1154482176	0.625	0
184	1.5	0	4	2	0.6	1	809	0	1.96E-01	1.08E+08	2.27E+07	0.8	1154482176	0.6666666667	0
185	1.5	0	4	2	0.6	3	810	0	-1.75E-01	1.08E+08	2.27E+07	0.8	1154482176	0.6666666667	0
186	1.5	0	4	2	0.6	5	811	0	-2.99E-01	1.08E+08	2.27E+07	0.8	1154482176	0.6666666667	0
187	1.6	0	4	2	0.6	7	812	0	-3.61E-01	1.08E+08	2.27E+07	0.8	1154482176	0.625	0
188	1.5	0	4	2	0.8	1	813	0	2.06E-02	1.08E+08	2.27E+07	0.8	1154482176	0.6666666667	0
189	1.5	0	4	2	0.8	3	814	0	-3.63E-01	1.08E+08	2.27E+07	0.8	1154482176	0.6666666667	0
190	1.6	0	4	2	0.8	5	815	0	-4.91E-01	1.08E+08	2.27E+07	0.8	1154482176	0.625	0
191	1.6	0	4	2	0.8	7	816	0	-5.54E-01	1.08E+08	2.27E+07	0.8	1154482176	0.625	0
